Date,High,Low,Open,Close,Volume,Adj Close
2019-06-03,145.1999969482422,139.4499969482422,144.3000030517578,145.1999969482422,1755475.0,145.0126495361328
2019-06-04,146.6999969482422,142.10000610351562,143.5,145.14999389648438,1049210.0,144.96270751953125
2019-06-05,150.39999389648438,145.89999389648438,146.89999389648438,148.8000030517578,1201497.0,148.60800170898438
2019-06-06,149.4499969482422,140.5500030517578,149.1999969482422,145.0500030517578,1174817.0,144.8628387451172
2019-06-07,147.39999389648438,140.3000030517578,146.8000030517578,146.5500030517578,1033137.0,146.36090087890625
2019-06-11,149.75,145.8000030517578,148.5,149.64999389648438,1060855.0,149.45689392089844
2019-06-12,149.0500030517578,146.0500030517578,148.3000030517578,147.25,757812.0,147.05999755859375
2019-06-13,152.8000030517578,148.10000610351562,148.60000610351562,150.89999389648438,1219953.0,150.70529174804688
2019-06-14,151.64999389648438,148.5,151.25,149.4499969482422,635642.0,149.2571563720703
2019-06-17,152.0,149.60000610351562,151.3000030517578,151.3000030517578,686312.0,151.1047821044922
2019-06-18,156.0,150.3000030517578,152.0500030517578,155.0,1353767.0,154.8000030517578
2019-06-19,154.9499969482422,150.64999389648438,154.60000610351562,151.0500030517578,1121614.0,151.0500030517578
2019-06-20,153.25,150.14999389648438,152.89999389648438,150.60000610351562,705152.0,150.60000610351562
2019-06-21,152.5,147.60000610351562,149.60000610351562,151.25,1521116.0,151.25
