Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,49.25,47.650001525878906,47.650001525878906,49.099998474121094,790101.0,41.365257263183594
2010-01-05,49.79999923706055,49.04999923706055,49.150001525878906,49.45000076293945,687835.0,41.66012954711914
2010-01-06,50.619998931884766,49.28499984741211,49.57500076293945,50.0,1102531.0,42.12348937988281
2010-01-07,50.9900016784668,49.900001525878906,49.915000915527344,50.56999969482422,1021145.0,42.603694915771484
2010-01-08,52.20000076293945,50.88999938964844,51.0,51.150001525878906,1402887.0,43.09232711791992
2010-01-11,51.95000076293945,49.90999984741211,51.81999969482422,51.5,1906548.0,43.3871955871582
2010-01-12,51.75,49.8650016784668,51.75,50.09000015258789,813125.0,42.199310302734375
2010-01-13,50.90999984741211,48.7599983215332,49.9900016784668,50.90999984741211,1277610.0,42.89013671875
2010-01-14,51.90999984741211,50.959999084472656,51.5,51.400001525878906,781204.0,43.30294418334961
2010-01-15,51.189998626708984,49.54499816894531,51.04999923706055,50.0,1367150.0,42.12348937988281
2010-01-18,50.689998626708984,49.90999984741211,50.349998474121094,50.0,522274.0,42.12348937988281
2010-01-19,49.900001525878906,48.189998626708984,49.900001525878906,49.28499984741211,874220.0,41.521121978759766
2010-01-20,49.5,47.08000183105469,49.0,47.459999084472656,1167608.0,39.98360824584961
2010-01-21,48.099998474121094,45.79999923706055,47.79999923706055,45.81999969482422,1999885.0,38.60196304321289
2010-01-22,46.11000061035156,44.53499984741211,45.79999923706055,44.9900016784668,1708716.0,37.90271759033203
2010-01-25,46.5,44.33000183105469,44.64500045776367,45.43000030517578,1147333.0,38.273399353027344
2010-01-26,46.154998779296875,44.775001525878906,44.915000915527344,45.95000076293945,716657.0,38.711483001708984
2010-01-27,45.290000915527344,42.775001525878906,45.029998779296875,43.189998626708984,2071062.0,36.38626480102539
2010-01-28,44.474998474121094,42.42499923706055,44.0,42.43000030517578,1625423.0,35.74599075317383
2010-01-29,44.29999923706055,42.314998626708984,42.959999084472656,43.77000045776367,1366831.0,36.874900817871094
2010-02-01,43.69499969482422,42.599998474121094,43.22999954223633,43.375,1364445.0,36.54212188720703
2010-02-02,44.79999923706055,42.60499954223633,43.814998626708984,44.529998779296875,1631250.0,37.51518630981445
2010-02-03,45.16999816894531,44.0,44.79999923706055,44.16999816894531,839628.0,37.21188735961914
2010-02-04,44.5,42.28499984741211,44.06999969482422,42.599998474121094,1401652.0,35.88921356201172
2010-02-05,42.3650016784668,40.41999816894531,42.1150016784668,41.41999816894531,2012051.0,34.89509963989258
2010-02-08,42.29999923706055,40.28499984741211,41.935001373291016,41.935001373291016,1764235.0,35.32896423339844
2010-02-09,43.119998931884766,42.084999084472656,42.5,42.5,1295785.0,35.80497360229492
2010-02-10,42.7400016784668,39.70500183105469,41.790000915527344,41.119998931884766,3226669.0,34.64236068725586
2010-02-11,41.5,39.900001525878906,40.939998626708984,40.20000076293945,2113805.0,33.86728286743164
2010-02-12,40.869998931884766,39.33000183105469,40.68000030517578,39.5,1682391.0,33.277565002441406
2010-02-15,40.290000915527344,39.02000045776367,39.93000030517578,39.209999084472656,595153.0,33.03323745727539
2010-02-16,39.84000015258789,38.849998474121094,39.5,39.21500015258789,1176547.0,33.037452697753906
2010-02-17,40.52000045776367,39.56999969482422,39.79999923706055,40.48500061035156,1796745.0,34.107391357421875
2010-02-18,41.30500030517578,40.11000061035156,40.75,40.689998626708984,1224778.0,34.28009033203125
2010-02-19,40.525001525878906,39.36000061035156,40.0,40.400001525878906,1344468.0,34.03578186035156
2010-02-22,41.064998626708984,40.39500045776367,40.80500030517578,40.54999923706055,705609.0,34.16214370727539
2010-02-23,40.880001068115234,39.3650016784668,40.70000076293945,39.459999084472656,1334302.0,33.24385452270508
2010-02-24,39.349998474121094,37.72999954223633,39.22999954223633,38.5,2025837.0,32.435081481933594
2010-02-25,38.51499938964844,36.834999084472656,38.459999084472656,36.86000061035156,1437810.0,31.05343246459961
2010-02-26,37.665000915527344,36.709999084472656,37.11000061035156,37.42499923706055,1130933.0,31.529430389404297
2010-03-01,38.630001068115234,37.41999816894531,37.93000030517578,37.834999084472656,1095919.0,31.87484359741211
2010-03-02,39.25,37.73500061035156,38.185001373291016,39.25,1173396.0,33.06692886352539
2010-03-03,39.54499816894531,38.34000015258789,39.150001525878906,39.400001525878906,1189229.0,33.193302154541016
2010-03-04,40.69499969482422,38.79999923706055,39.255001068115234,40.31999969482422,1009478.0,33.9683837890625
2010-03-05,41.40999984741211,40.29999923706055,40.38999938964844,41.0,885765.0,34.541259765625
2010-03-08,41.29499816894531,40.900001525878906,41.29499816894531,41.07500076293945,551667.0,34.60445022583008
2010-03-09,41.18000030517578,39.97999954223633,41.18000030517578,40.560001373291016,473948.0,34.17057800292969
2010-03-10,41.720001220703125,40.21500015258789,40.51499938964844,41.720001220703125,832229.0,35.1478385925293
